cell_id,B2_2020,B3_2020,B4_2020,B8_2020,B11_2020,NDVI_2020,NDWI_2020,NDBI_2020,vegetation_2021,built_up_2021,water_2021,other_2021
"4932,25330",295.19543300932975,450.0111561568902,464.95120890929576,1798.6333463586209,1471.90851365213,0.6019596647540785,-0.6004467127080743,-0.1060977566004002,1.0,0.0,0.0,0.0
"4933,25330",431.2874052374257,615.561954434789,694.4205280972259,1677.3068031115758,1664.180677342095,0.3995897899432032,-0.4047920526860091,0.0316738796923845,0.8034835214803977,0.0,0.1965164785196022,2.775557561562892e-17
"4934,25330",395.6729665842912,568.9258622542169,564.9192435801006,1903.7558826689567,1561.8645105834305,0.532072697427769,-0.503995637960672,-0.0729597072009194,0.8023840206185567,0.0,0.1976159793814433,-2.775557561562892e-17
"4935,25330",268.0674136886736,423.3852816474864,398.3084494245912,2071.889551786796,1474.102483343429,0.6887859438176386,-0.6654496211494665,-0.1740999466796374,1.0,0.0,0.0,1.1102230246251563e-16
"4922,25331",320.4753086419753,543.0617283950617,450.1296296296296,2621.179012345679,1421.1296296296296,0.7069018115534169,-0.6552804852916431,-0.2958831545272029,1.0,0.0,0.0,0.0
"4923,25331",372.7418977033582,630.4558056546803,547.1686064598775,3023.3388873638937,1984.2356940250709,0.6728119657364089,-0.6262380008161594,-0.1916854635394105,0.9982634445947428,0.0,0.0017365554052571,1.0690233420707074e-16
"4924,25331",329.3615008093733,635.7930027749944,431.3500732290144,4144.721590033146,1954.3534022585372,0.8088662004005374,-0.7321202299174948,-0.3571388152681643,1.0,0.0,0.0,0.0
"4925,25331",270.3050804804631,498.8863546173429,384.0833696293931,2985.222001219547,1608.207995779978,0.7713884198662976,-0.7117328955609991,-0.2923999679123675,1.0,0.0,0.0,0.0
"4926,25331",238.74538276360144,403.4319740009629,312.1018199325952,2247.1756716417917,1341.8184304285028,0.7510137827304202,-0.6913236327207515,-0.2451135486577279,1.0,0.0,0.0,0.0
"4927,25331",234.3860616273473,376.4402888781897,292.40319691863266,1978.891665864227,1172.3054983148766,0.7435731568937863,-0.6804213002458022,-0.2568543338940279,1.0,0.0,0.0,0.0
"4928,25331",212.77937891189217,348.16710158883023,262.5088541165142,1942.542561386616,1101.9564660568128,0.7616557424264714,-0.6958899405771332,-0.2755252602444155,1.0,0.0,0.0,0.0
"4929,25331",212.8957342320655,351.97092922484336,285.5696726047183,2063.552551757343,1275.4011218103046,0.7569378476966552,-0.7082494314439546,-0.2356706747202389,0.999220021377192,0.000779978622808116,0.0,-1.8648277366750682e-17
"4930,25331",358.2221569571499,506.8726143476168,497.2221906596052,1862.8701974000971,1505.5012132883974,0.5616195310072115,-0.5533636416122772,-0.0941160830768138,0.7883850590761585,0.2116149409238415,0.0,-5.551115123125783e-17
"4931,25331",369.3776119402987,508.3786519017816,519.0632595089072,1651.822441020703,1399.1807992296583,0.5187590436357763,-0.5186748708548642,-0.0788162076458522,0.7855540255563365,0.211990486186675,0.0024554882569885,-2.168404344971009e-17
"4932,25331",442.7744102070296,611.5329850746268,863.540553683197,1564.7618103033224,1926.011194029852,0.2879257584746801,-0.4371837101072223,0.1053621284404888,0.9925565003033252,0.0074434996966749,0.0,-8.153200337090992e-17
"4933,25331",479.8418536350506,652.9115021665862,736.8592537313434,1465.444309099663,1574.5884689455945,0.2832227770279846,-0.2821772786198085,0.0975715551333632,0.5666592841529527,0.0069620314109909,0.4263786844360563,0.0
